row_index,PC1,PC2,PC3
229,-0.8632742223286725,-1.6361015755844432,0.7277808714467164
230,-0.9471196491785947,-1.4799421120914746,0.6628064120257393
231,-0.8801855176285558,-1.586843583514301,0.6980204520861367
232,-0.9026378493588212,-1.5513985923410225,0.6861053928041658
233,-0.739977437632268,-1.8780849535033806,0.8315246310288644
234,-0.45383130812253386,-2.3614986775350566,1.0033622050457045
235,-0.883823428675849,-1.5943575060774093,0.7072001996137979
236,-1.079660479198241,-1.2534395828538385,0.5802742253345518
237,-0.7414195422068346,-1.8785929982215752,0.8331786079622833
238,-0.8721659364248296,-1.6513591708563518,0.7488297753717043
239,-0.5038182451230309,-2.297905994189092,0.9921398715960801
240,-0.6657556227022371,-1.9714134656580569,0.8447895046222033
241,-0.7505794609849455,-1.815189910384941,0.7819310862874446
242,-0.7159988714937311,-1.9075594614848463,0.8347202325979699
243,-0.7974441873444691,-1.744331636584626,0.7619576440150264
244,-0.969813148583475,-1.438840977446806,0.6449514118443208
245,-0.8430938548051075,-1.6732915079777242,0.739978774572625
246,-0.11682029036837048,-0.7851062684421665,-1.2616893098030075
247,-1.8399679133778466,0.33830419372333886,-0.11197168832199232
248,-1.8519115136562592,0.327322850853237,-0.11403682668200858
249,-1.8605362396423333,0.3224322019924735,-0.10813207119928547
250,5.8586229771190395,-0.8027177228992812,0.1395759245031106
251,5.526018711354298,-0.0794848494912327,0.39245511611305967
252,3.7721714223506404,0.43175110912566694,0.5408599563563564
253,4.349723569104159,1.1797140252999008,0.45113075805861835
254,-1.7310157655207212,0.019559787503548698,0.037435650076006625
255,-0.45854731441549645,1.8866586143603643,1.6530366652813675
256,-1.5598932369230463,-0.29776586238617037,0.21530612141905495
257,-0.6111098974254049,1.5910892378692691,1.5280716404125483
258,-1.6556526553907704,-0.1458824515684016,0.11841391848522113
259,-1.5838717025505047,-0.24602198214171903,0.1401932812307847
260,-1.4452102674437581,-0.46946978971038444,0.26133934013150023
261,-1.3801683227003483,-0.6449282796138811,0.3139818711793471
262,-1.541456638524334,-0.3186116966299688,0.16490568921369697
263,-1.334061348988345,-0.7167120167612138,0.333227036643144
264,-1.2570515784283645,-0.8874127250066457,0.41688203698067894
265,-1.2622129714825445,-0.8948793732993678,0.42924496886805275
266,-1.1172777870242439,-1.09435320694021,0.4719867610361272
267,-1.2327281766497944,-0.9169522432463778,0.4192486132980768
268,-1.0290935612199419,-1.322001050554595,0.598377717247348
269,-1.1988288947111325,-1.009719995765079,0.472440025171206
270,-1.322856676020498,-0.7685964767751691,0.3680700805984663
271,-1.395047699245028,-0.6691403362818001,0.3454592804873928
272,-1.1690809389806547,-1.0317810006659864,0.46193610636433446
273,-1.2850823925621102,-0.8543519285731231,0.4103729831886603
274,-1.0646318089852558,-1.2241587449853655,0.5406602348943147
275,-0.848454577558175,-1.6078498484519155,0.6860716138135178
276,-0.8406253408981629,-1.6717271713566062,0.7388290009711727
277,-0.7751043292901799,-1.7855204834315015,0.7802725022313735
278,-0.7949075047810923,-1.7430651057437347,0.7599305307417725
279,-0.7953880270098026,-1.743213404944843,0.7605331783399472
280,-1.0495853087011597,-1.2745513939631843,0.5713945937004418
281,-0.7032665343497789,-1.8855619519417715,0.8021584868121235
282,-0.8539759364967333,-1.615771677526586,0.6980363825472924
283,-0.718049734208909,-1.9139343966747757,0.843466977511724
284,-0.9034835020391755,-1.5518581682940575,0.6866376233191129
285,-0.45005411132592876,-2.354680398261184,0.9921578872686426
286,-0.6653957338792218,-1.971165270044385,0.8446349005289161
287,0.09784572487341754,-0.9920234166906751,-1.2279260050646028
288,-1.8027244970140655,0.48620480839425345,-0.14999710051258688
289,-1.8608327851844702,0.4341561263360229,-0.1653720555506423
290,-1.883189483604524,0.41657051767289627,-0.16103873210623307
291,6.088722947448184,-0.7285801600000357,0.1454405469602477
292,5.61400238458531,-0.22727801567946193,0.5686808372607343
293,4.60028457984396,0.3819607692947603,0.3637023759319538
294,4.449017914828172,0.8388328519782656,0.32338993769555124
295,3.6402268996814304,1.4393735386929583,0.4403704659971693
296,-0.9834422657081142,1.5788312372278097,1.1382285800447716
297,-0.6600758450267914,1.8456100319600204,1.4771608685018354
298,-1.647294823000706,-0.13662158300377908,0.10259553152116051
299,-1.5226946788223612,-0.37127541449418544,0.20275948566492838
300,-1.237796463637892,0.21669433831231677,0.6466993795408668
301,-1.4753596256836448,-0.16200876105502773,0.29207528398751276
302,-1.4132059463100304,-0.635801986829071,0.33990558976401664
303,-1.5346608590946247,-0.30994540272154875,0.15214528673909444
304,-1.5323867051201217,-0.3813367247396418,0.21794662591813474
305,-1.5173891999891442,-0.3534982415734291,0.17491059015331295
306,-1.3167033869514266,-0.7656700156325164,0.36279626614221155
307,-1.3087798051153465,-0.8297791770856738,0.4148004672687487
308,-1.2403079845142029,-0.9367654676618304,0.4467228907980713
309,-1.272033233323987,-0.9157177761249241,0.4587287847121818
310,-1.0832243385503968,-1.2710867309518175,0.6049356423928609
311,-1.2145038309778324,-0.9599065276100605,0.44016504266669193
312,-1.0479756347197482,-1.2791399981089284,0.5771478575386443
313,-1.2312607544612328,-0.9108332146330606,0.40964299053912195
314,-1.2680929712088567,-0.9031393327715688,0.44109422965265205
315,-1.2641045474867443,-0.8962205706136622,0.4297553829172581
316,-1.2028856558884684,-1.0171557724211395,0.4826289434687767
317,-0.47673031866992494,-2.3314171614067023,0.9993990388787476
318,-1.061357775632997,-1.3015258578316045,0.6100350857982285
319,-0.8076258599225787,-1.770447887689966,0.7994723058688803
320,-0.7372673314854871,-1.9550086166660139,0.9030829861668677
321,-0.9400917779249309,-1.4655885866898624,0.6432171175711887
322,-0.7391959209333397,-1.877470054736829,0.831386195606754
323,-0.7479216791837953,-1.8138789137963456,0.7797281632894462
324,-1.0570390789101347,-1.2883768800977058,0.5930184944818948
325,-0.7635625554730304,-1.8423585988509597,0.8224964716520212
326,-0.9566826538128977,-1.4165343599851103,0.6123042568499635
327,-0.7791548405556171,-1.7928352254699935,0.7907176333695406
328,0.4722325792526054,-1.3376906538143511,-1.1371661488485305
329,-1.6772904843619576,0.5931194827897782,-0.10479082749268444
330,-1.8038248861202977,0.49639221291791275,-0.128853824965601
331,-1.8530352047409522,0.4414242507180892,-0.16310618370668303
332,6.3553651302478285,-0.6066888975015221,0.2814450984560331
333,6.283274058611887,-0.024308101037504887,0.46716010407093744
334,4.372315142673274,0.3040676784727595,0.5366815868795047
335,4.025509011393495,1.3614084858827762,0.5776752791698959
336,3.246459303749469,1.2623455591404702,0.4093365985267965
337,1.6475318329394673,2.9900481118152866,2.2200675693321883
338,-1.4104663605287389,0.08014823942666881,0.3749045275867404
339,-1.1617972188488441,0.8864699446372023,0.8095892421317503
340,-1.018704208289284,1.4452691931584374,0.988745097902025
341,-1.6488414378829401,-0.1362401666771602,0.1066039326597996
342,-1.7313557461305074,0.026230509231600713,0.03415643628487136
343,-1.3011243598070532,-0.03129567380986008,0.5445970343422573
344,-1.671324754823825,-0.09565122598937376,0.08747292143077065
345,-1.3130654302887756,-0.7638285886132468,0.35855942626055043
346,-1.5027098079327554,-0.4092326528830805,0.21215472470928218
347,-1.5053006402337616,-0.4098918322965938,0.2157580375281158
348,-1.1939273702893702,-1.0068732828097604,0.4680869741467031
349,-1.5175814325331756,-0.4319024022623356,0.24736456001036058
350,-1.6300411725188177,-0.16967997143241997,0.11060493327976206
351,-1.3962781558684734,-0.6741785390385889,0.3544083306154317
352,-1.5161231572489975,-0.42556020295758357,0.24095162835630282
353,-1.2202221639939226,-0.973305335582621,0.45934312185634957
354,-1.4209942083158353,-0.5612547087755838,0.2726953439228011
355,-1.1898688481014088,-0.9946534400972484,0.4507113340740098
356,-1.3842357021561398,-0.6470244832639961,0.3170059094667056
357,-1.2831548491475742,-0.8530347820109152,0.40964408792181756
358,-0.8062029771739622,-1.6914067406682205,0.7246741412123523
359,-0.7838344347768872,-1.8050696678528286,0.810671734308762
360,-1.0731242600852378,-1.2442740145919056,0.5691967723487641
361,-1.1014130920891225,-1.138126447833042,0.4969658084661906
362,-1.0927708051931218,-1.2020039847328288,0.5480872522222221
363,-0.8612129208149484,-1.6353192552412292,0.7254423426154849
364,-1.055641857266414,-1.2875614929428405,0.5921656280195258
365,-0.8944991061370882,-1.5364495294584808,0.6656970475575668
366,-0.8187530401257749,-1.7917229419197294,0.8305040964839439
367,-1.218176058414227,-0.9613542527563188,0.4453160574139062
368,-1.2402823237078893,-0.9258582162292265,0.43283255495057177
369,0.7235145363327512,-1.619285462355273,-1.0216510357385638
370,-1.4249662724308425,0.785508735141445,-0.04581363333901565
371,-1.7042419361240793,0.5773496106179393,-0.12121186477592706
372,-1.7823316393408029,0.5101015787746838,-0.13564624386947338
373,6.114077688597891,-0.7121123182797044,0.27258636976351713
374,5.554686315096145,-0.20440940144732292,0.38169686334164543
375,3.9740747218192927,0.4971205526720448,0.4164658232140753
376,4.771818149417376,1.3151459429988466,0.6348261607435617
377,3.776506150897751,1.1658006737959636,0.3048743349599082
378,2.1955348181738037,2.3969874310465378,1.4822291159340675
379,1.2964885096451193,3.217831581980136,2.511155846059836
380,-1.3795972875551796,0.9118237442611,0.5384963592785135
381,-0.8405830506640861,1.4523629912158142,1.1164493449772206
382,-1.234282386403577,0.7754297132056734,0.7432433894583491
383,-1.3765740505172044,0.5586493045195922,0.49881820840085567
384,-1.389148646978559,-0.6756100509093806,0.3567044430466679
385,-1.5849255838364091,-0.04450623523602886,0.2107523870879198
386,-1.5150115615231146,-0.4354901153998132,0.25358992061201274
387,-1.5437754999280406,-0.3297995166826911,0.18120586962011884
388,-1.7294901431775924,0.031789906059630973,0.023763725561005238
389,-1.5726091745195245,-0.30244847727230195,0.18258640895765482
390,-1.4595125807054734,-0.480718639058399,0.23794283435477834
391,-1.551885719779334,-0.3389803362361496,0.19533262823073325
392,-1.098626005642444,-1.1420899801694606,0.500495467273325
393,-1.4548558162137644,-0.552597247400875,0.2977681259011037
394,-1.4970032005722251,-0.3902116595132561,0.18647810749509008
395,-1.1343920389082613,-1.1283144142125436,0.5244492967895564
396,-1.4734644984535732,-0.5041563813095263,0.26944315272267816
397,-1.0273354677799529,-1.321153626415078,0.5954502625002835
398,-1.358951507918355,-0.6818418610210127,0.32473107806386237
399,-1.1136407586180517,-1.1654718154702046,0.5342419377471851
400,-1.4031333609130825,-0.604717185218505,0.29307717880378575
401,-1.1099975907668975,-1.1588376890241767,0.5229004383963931
402,-1.1185503146759748,-1.1731802715501227,0.5455074175590426
403,-1.0440993680543893,-1.2722637789978832,0.5658453156255925
404,-1.09170765314668,-1.2014423456781107,0.5472805265472607
405,-1.0070172556594221,-1.3578439075536568,0.609968420145207
406,-1.030548130596726,-1.3224742332019233,0.6000352906078541
407,-0.8461154954332781,-1.6848073026494457,0.7582496202462384
408,-1.1390029615556665,-1.1310210131277996,0.5271032858742175
409,-1.1769809170736607,-1.0458382563819355,0.4838054200315265
410,0.6604411512513259,-1.402331886937435,-1.075614003167103
411,-1.151980248005585,0.9849657898431214,0.0036631055776919193
412,0.11990221496540618,2.5340873863131237,1.3305477494513043
413,-1.7039327775780566,0.5762667020356002,-0.12422915912458085
414,6.372688336994614,-0.39077876798041766,0.5111566833661846
415,5.659020165281516,-0.15134203867517718,0.43053040848648927
416,4.742925027198369,0.4421169833523882,0.30776134328504823
417,3.9034601086637872,0.8349163622324698,0.2411880485346705
418,3.423162724386161,1.6351260407156447,0.40873807855897243
419,2.8187154529520737,1.4897395740550603,0.24991526650988974
420,0.06350358163315922,2.530440023845062,2.198556611966183
421,-0.9153957684443266,1.493207204205951,1.164157965796613
422,-1.5839939626963448,-0.26613451433243623,0.17062673232878686
423,-1.4285072272919954,0.4605624271528553,0.4218049034692135
424,-1.7571263803243478,0.12282500164352732,-0.024773354041622158
425,-1.6741200470497608,0.4656681794985594,0.1337269207745502
426,-1.5090828773555944,0.06778113855298433,0.31201394903121965
427,-1.6002628237769059,-0.20690800969131007,0.12354383352200188
428,-1.7520022625241436,0.06226957237389317,0.020008293745137597
429,-1.5778296280847786,-0.2369070326592535,0.1285986304822957
430,-1.5511801584093763,-0.3438260939147763,0.20225227339303395
431,-1.4410628188294894,-0.5291160668071978,0.26667634304779153
432,-1.230732103313598,-0.9203359033983197,0.4256792115122995
433,-1.6492717318351717,-0.12552780809870998,0.09318803315844174
434,-1.4462561841866486,-0.5375332734859034,0.2767952881142363
435,-1.5026287523016402,-0.4032262950108135,0.206398256819678
436,-1.277413586127339,-0.8441108996964258,0.3982489800188423
437,-1.4943668144832374,-0.4676373477663667,0.2569896557843329
438,-1.450161895008237,-0.24971299226941918,0.2921806793090672
439,-1.6116483879240153,-0.2121828807773068,0.13496784365965064
440,-1.2168495391167848,-0.9658663619021081,0.4504246175743098
441,-1.2041116578299484,-1.02270956683338,0.49027138132601505
442,-1.2744479806551088,-0.8384778654812342,0.3858130153846004
443,-1.3199614187397775,-0.8454866224037311,0.43789606067100456
444,-1.0064615835375808,-1.35738979180987,0.6085594953358404
445,-1.4233748699391722,-0.5622392200270536,0.27362412890286514
446,-1.1070509229667636,-1.2297563994862915,0.5884507739367396
447,-1.2310566026734728,-0.9106136109910844,0.40963101057662304
448,-1.3211910203044634,-0.845851658930441,0.4408291973231115
449,-1.1387483565731789,-1.1305430570058574,0.5277241951140393
450,-1.1074879323737077,-1.2304698076531926,0.5876087317785912
451,0.7644340294755726,-1.434641355006576,-1.0347508407152215
452,-0.8678737832554058,1.1653855224015104,-0.017954584618362537
453,3.385163329194648,3.19862250755775,0.5827362376290992
454,5.364298533157354,0.8589650345452238,1.0114393858909267
455,6.203424977166444,-0.5545899281786694,0.40561781016479187
456,5.829769301227665,-0.11461694436460226,0.37251364689590377
457,4.886916124962868,0.2758022018273085,0.41597245714249426
458,4.185734705559227,0.6193049312966294,0.04051657152806478
459,3.788101862268392,0.9604691690823174,0.35915926844616064
460,3.355168094636842,1.6576126281712615,0.4161959249147537
461,1.0845537371179659,3.372598238561437,2.3561107770589373
462,-0.5827296530869435,2.126205962493667,1.5410314662301174
