row_index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
0,-0.6674883527603048,-0.5160082181479144,-0.8426126608074911,0.07719077568734678,-0.3104762187057929,-0.13371833346873768,0.2171947336387033,-0.6817236870872061
1,-0.37055907840176183,-2.514210297779107,1.0578052845013886,0.30453762367547377,0.2803488792374291,0.05137299824938514,-0.20030375697773448,-0.013737430917785873
2,0.013845820944662713,-3.2104433442689193,1.3315571892674276,0.5065982293386784,0.3683630027470487,0.09325125563465786,-0.35666693956665824,-0.028219500038489848
3,0.05975564649743542,-3.2815453935931385,1.3528516660090546,0.5307825806941476,0.3758413214202357,0.10366379022836955,-0.458141938815908,-0.047126224339229555
4,-0.4692297976299555,-2.3234500739159887,0.9905151704332746,0.24427700341019917,0.2665291471439093,0.0363745711166231,-0.04102989045191172,0.01991975454847321
5,4.887120202548493,0.09936178229622107,0.5168290685515224,-1.0703227754214688,-0.32153553923468786,-0.36956911423378414,-0.0006317640392422691,0.02919705578657021
6,4.756749861642221,0.8841027722080327,0.5337965812302274,-1.5873591403296774,0.4867977338015498,0.4239071660222556,0.02853960155832145,-0.26237522070345054
7,3.34699217904687,1.4520197257064875,0.6612063946362543,-0.4630614932157231,1.493768146427472,-0.18292300505914882,-0.03415107997114467,-0.31791131463320044
8,2.6892325977967615,2.08620750494021,0.49560816939505903,-0.7046607002439221,1.2860793692683026,-0.26120144649344584,0.021423840525354725,-0.18939198439777372
9,0.43498751955952064,0.9469792143164689,2.5149772330849527,2.082117721403751,-0.5350940843042568,0.42745276646768937,-0.1962055389230205,-0.2497842577846748
10,0.14452218979019357,-3.4377203068675595,1.415927829135932,0.5753940953563387,0.39601052123607533,0.11155298208588188,-0.4718545710604555,-0.045963168116525954
11,0.14436958417382229,-3.4378563042831716,1.4159153266045978,0.5752635723912489,0.39596052941443843,0.11152686333906776,-0.47183258618621815,-0.04615639413926573
12,0.10373333304401276,-3.3589801034560454,1.3827100579959537,0.553794931121432,0.38723820038049606,0.1086207453444934,-0.465269976296927,-0.04356941211408726
13,0.03149466970761722,-3.1853780681985002,1.335522343731849,0.5258878144893174,0.3625920490043342,0.10300562488179783,-0.45078644771740267,-0.045203218301837836
14,0.14439210543876374,-3.4378434406383245,1.4159030958711343,0.5752729035558297,0.395977395274768,0.11152611401464439,-0.471838321729332,-0.04611472229163488
15,0.14436666643935525,-3.4378615328969437,1.4159099537787156,0.5752574547316298,0.395963034150017,0.11152468482008218,-0.4718330743932095,-0.046155290252112145
16,0.14436666643935525,-3.4378615328969437,1.4159099537787156,0.5752574547316298,0.395963034150017,0.11152468482008218,-0.4718330743932095,-0.046155290252112145
17,0.14436666643935525,-3.4378615328969437,1.4159099537787156,0.5752574547316298,0.395963034150017,0.11152468482008218,-0.4718330743932095,-0.046155290252112145
18,0.14436666643935525,-3.4378615328969437,1.4159099537787156,0.5752574547316298,0.395963034150017,0.11152468482008218,-0.4718330743932095,-0.046155290252112145
19,0.14436666643935525,-3.4378615328969437,1.4159099537787156,0.5752574547316298,0.395963034150017,0.11152468482008218,-0.4718330743932095,-0.046155290252112145
20,0.14436666643935525,-3.4378615328969437,1.4159099537787156,0.5752574547316298,0.395963034150017,0.11152468482008218,-0.4718330743932095,-0.046155290252112145
21,0.14436666643935525,-3.4378615328969437,1.4159099537787156,0.5752574547316298,0.395963034150017,0.11152468482008218,-0.4718330743932095,-0.046155290252112145
22,0.14436829456742817,-3.4378586152726833,1.4159129518749263,0.5752608684532958,0.3959616364798875,0.11152590045774809,-0.47183280196831373,-0.046155906233341634
23,0.14436666643935525,-3.4378615328969437,1.4159099537787156,0.5752574547316298,0.395963034150017,0.11152468482008218,-0.4718330743932095,-0.046155290252112145
24,0.14439600112474701,-3.4378364595241724,1.4159102695336843,0.5752810717017305,0.3959740510145574,0.11152902271863084,-0.47183766988758497,-0.04611619617411399
