noise,coupling,conn_complex,cv,cv2,isi_distance,max_cluster,mean_firing_rate,pearson_correlation,fano_factor,spike_contrast,spike_distance,spike_sync,largest_assembly,assembly_variety
0.0095,0.02,16,1.15319033,0.88599601,0.53914,16,0.4728,0.01459577,1.23502538,0.13367174,0.30072,0.25844,19,20
0.0095,0.025,12,1.13453659,0.99927797,0.51824,11,0.3014,0.00981754,1.06602522,0.13344393,0.298,0.21489,12,13
0.0095,0.03,11,1.09129267,1.02001845,0.5071,10,0.1936,0.0093563,1.5231405,0.14256198,0.29798,0.21193,13,13
0.0095,0.035,11,1.03288179,1.04399221,0.50237,9,0.1414,0.01095416,1.19278642,0.13804809,0.29593,0.22027,11,12
0.0095,0.04,10,0.99006481,1.00295736,0.50089,10,0.1102799999999999,0.01393236,0.76243018,0.12803772,0.29617,0.24632,10,11
0.0095,0.045,13,0.94466999,0.96053349,0.49208,12,0.10184,0.02285557,0.91189317,0.13589945,0.29426,0.26935,14,13
0.0095,0.05,12,0.9313947,0.94738894,0.49826,12,0.09856,0.02546861,1.25165584,0.14874188,0.29245,0.28094,14,13
0.0095,0.055,18,0.96103129,0.95708835,0.49692,14,0.09884,0.04132975,0.77142048,0.14528531,0.29219,0.27835,18,16
0.0095,0.06,23,0.94425346,0.92680428,0.49515,15,0.1017999999999999,0.05215619,0.81434185,0.14066798,0.28926,0.30384,24,18
0.0095,0.065,33,0.96829933,0.93022867,0.50283,17,0.10752,0.06437281,0.92080357,0.13932292,0.28959,0.30348,33,20
0.0095,0.07,24,0.95766731,0.92653765,0.49853,22,0.1195199999999999,0.08984488,1.20519411,0.15127288,0.28687,0.31564,25,23
0.0095,0.075,50,2.38381685,0.05380604,0.13358,50,1.84832,0.89745727,0.02537916,0.94397589,0.07616,0.98732,50,51
0.0095,0.08,50,2.76122512,0.10753171,0.29405,49,1.04208,0.85603259,0.04521419,0.89309577,0.17016,0.94624,50,47
0.0095,0.085,50,2.27529986,0.05375086,0.14736,50,1.74992,0.90493187,0.02642224,0.94323197,0.08781,0.98338,50,51
0.0095,0.09,50,0.06541657,0.0348438,0.02984,50,2.33284,0.91273758,0.00178632,0.96313084,0.02208,0.99801,50,51
0.0095,0.095,50,0.97051134,0.0368814,0.05593,50,2.19764,0.92279849,0.00428423,0.96560132,0.03634,0.9964,50,51
0.0095,0.1,50,0.11785445,0.0307363,0.03032,50,2.31708,0.92339211,0.00093946,0.96978283,0.0219,0.99853,50,51
0.0095,0.105,50,0.26897576,0.0314231,0.03076,50,2.3014,0.92898866,0.00105153,0.97049003,0.02187,0.99875,50,51
0.0095,0.11,50,0.62571544,0.03098245,0.03487,50,2.2819200000000004,0.93354704,0.00199691,0.97092499,0.02213,0.99793,50,50
0.0095,0.115,50,0.02076602,0.02626152,0.01966,50,2.34396,0.9379624,1.672e-05,0.97445393,0.01526,0.99998,50,50
0.0095,0.12,50,0.02542819,0.02572681,0.01934,50,2.34344,0.94230053,0.00017205,0.97394445,0.01484,0.99982,50,51
0.0095,0.125,50,0.01920838,0.02457518,0.01826,50,2.342,0.94629061,0.0,0.97620046,0.01412,1.0,50,50
0.0095,0.13,50,0.02023376,0.02377115,0.01764,50,2.34384,0.94234225,6.28e-05,0.97715624,0.01379,0.99994,50,49
0.0095,0.135,50,0.01784005,0.02270743,0.0166,50,2.342,0.94607293,0.0,0.97680301,0.01285,1.0,50,51
0.0095,0.14,50,0.01710253,0.02208016,0.01575,50,2.34004,0.94492195,1.675e-05,0.97948683,0.01224,0.99998,50,51
0.0095,0.145,50,0.01663086,0.0211728,0.01528,50,2.34192,0.95205648,3.279e-05,0.98185631,0.01172,0.99997,50,49
0.0095,0.15,50,0.0160094,0.02044471,0.01435,50,2.342,0.95961666,0.0,0.98327995,0.01107,1.0,50,48
0.0095,0.155,50,0.03516758,0.02071374,0.01656,50,2.3268,0.95554712,0.00024067,0.98299729,0.01176,0.99974,50,47
0.0095,0.16,50,0.03508038,0.02125628,0.01538,50,2.33264,0.94750438,0.00025516,0.98166282,0.0113,0.99935,50,51
0.0095,0.165,50,0.0223038,0.02078542,0.0139,50,2.33544,0.95546955,0.00017264,0.98280401,0.01047,0.99982,50,51
0.0095,0.17,50,0.03003819,0.02060155,0.01392,50,2.3347200000000004,0.96355015,0.00019737,0.98337238,0.01034,0.99962,50,47
0.0095,0.175,50,0.01525915,0.01888397,0.01228,49,2.336,0.96140649,0.0,0.98573351,0.00937,1.0,50,42
0.0095,0.18,50,0.01480105,0.01849804,0.01182,50,2.338,0.96967249,0.0,0.98552504,0.00902,1.0,50,47
0.0095,0.185,50,0.01570082,0.0185682,0.01177,48,2.33596,0.97137129,1.678e-05,0.98624662,0.00885,0.99998,50,41
0.0095,0.19,50,0.1278802,0.02185152,0.01288,49,2.3246,0.96518985,0.00024951,0.98613646,0.00897,0.9995,50,45
0.0095,0.195,50,0.08688617,0.02011659,0.01165,50,2.32884,0.96857045,0.0002092,0.9867521,0.0084,0.99979,50,46
0.0095,0.2,50,0.231873,0.02119395,0.01565,49,2.30844,0.96103833,0.00101506,0.98628104,0.01027,0.99894,50,47
0.01,0.0,20,0.46623089,0.30432731,0.31915,20,1.8042,0.00076333,0.20389092,0.12669327,0.2672,0.75043,30,22
0.01,0.005,25,0.70704339,0.46888295,0.44518,20,1.40256,0.00815237,0.49578143,0.12562742,0.2826,0.59536,31,29
0.01,0.01,20,0.91345082,0.62231338,0.51719,20,1.03188,0.01365554,0.61483196,0.12766988,0.29524,0.45523,27,25
0.01,0.015,19,1.0622039,0.74082,0.54306,17,0.74644,0.01093835,0.67266384,0.12686887,0.30134,0.35002,21,22
0.01,0.02,16,1.13481284,0.86439706,0.54085,16,0.52112,0.0130644,0.96916795,0.12672705,0.30144,0.27368,17,18
0.01,0.025,15,1.12915323,0.95861199,0.52384,13,0.35536,0.01061732,1.13584872,0.1306281,0.29877,0.23025,15,16
0.01,0.03,10,1.09749513,1.01656812,0.51186,10,0.23864,0.01109857,1.02160241,0.12881328,0.29714,0.21542,14,13
0.01,0.035,9,1.04713286,1.03609321,0.4975,9,0.16512,0.01308873,1.0771124,0.14958818,0.29371,0.2211,11,12
0.01,0.04,10,0.96664692,0.99438905,0.48515,10,0.12296,0.01312087,0.66118412,0.13890696,0.29248,0.24879,12,12
0.01,0.045,12,0.97248136,0.99133046,0.49378,10,0.10992,0.02008753,1.14116448,0.14828967,0.29389,0.25746,13,14
0.01,0.05,12,0.97093815,0.96053374,0.50222,12,0.1006,0.02643962,1.05785288,0.12882704,0.29576,0.27017,21,15
0.01,0.055,19,0.94751816,0.94220018,0.49241,15,0.10808,0.04463752,0.83120651,0.13582531,0.29013,0.29244,21,18
0.01,0.06,17,0.9508358,0.94895131,0.49861,14,0.10388,0.04981086,0.71575664,0.12610705,0.29011,0.29505,22,18
0.01,0.065,31,0.97294601,0.95169445,0.48498,22,0.11852,0.09235824,0.62896389,0.19561242,0.2814,0.31989,32,24
0.01,0.07,24,0.98275728,0.91964933,0.49648,21,0.11132,0.07294448,0.59476105,0.16942149,0.29035,0.30968,24,22
0.01,0.075,50,1.63986442,0.04521212,0.08926,50,2.06216,0.9013878,0.00755868,0.95100399,0.05825,0.99452,50,51
0.01,0.08,50,1.73094434,0.04909809,0.09649,50,2.01588,0.89795918,0.01430284,0.95040612,0.05861,0.99168,50,51
0.01,0.085,50,2.46270839,0.05821468,0.16392,50,1.69584,0.90339505,0.01636192,0.94210795,0.09564,0.9845,50,49
0.01,0.09,50,1.04154526,0.04188341,0.05859,50,2.184,0.9109095,0.00564103,0.95782202,0.03728,0.99552,50,51
0.01,0.095,50,1.04166954,0.04050346,0.05009,50,2.20248,0.91966438,0.00387055,0.96417131,0.03184,0.99608,50,51
0.01,0.1,50,0.5980732,0.0326205,0.04162,49,2.2714800000000004,0.92355902,0.00228256,0.96749096,0.02868,0.99835,50,50
0.01,0.105,50,0.42008838,0.03193694,0.03501,50,2.3002,0.93233273,0.00282584,0.9686436,0.02401,0.99815,50,49
0.01,0.11,50,0.35425686,0.0296747,0.03438,50,2.29528,0.93191886,0.00156007,0.9710274,0.02451,0.99874,50,50
0.01,0.115,50,0.12362932,0.02745229,0.02639,50,2.31812,0.93829067,0.00060083,0.9710499,0.01885,0.99921,50,51
0.01,0.12,50,0.26886161,0.03011664,0.02566,50,2.31728,0.9340563,0.0008548,0.97072316,0.01816,0.99847,50,50
0.01,0.125,50,0.53391353,0.02899121,0.02708,50,2.29788,0.94011628,0.00133723,0.97322463,0.01794,0.9987,50,51
0.01,0.13,50,0.01914953,0.02442573,0.01783,50,2.3440000000000003,0.94512642,0.0,0.97837763,0.01377,1.0,50,51
0.01,0.135,50,0.02491407,0.02414399,0.01774,50,2.34336,0.94946253,0.00025399,0.97746469,0.01349,0.99979,50,50
0.01,0.14,50,0.02279428,0.0232296,0.01692,50,2.33952,0.94319001,0.00015593,0.97848982,0.01288,0.99984,50,51
0.01,0.145,50,0.02457086,0.02299525,0.01617,50,2.34132,0.94759442,0.00019169,0.97881258,0.01219,0.9998,50,49
0.01,0.15,50,0.02376884,0.02170979,0.01532,50,2.34132,0.95452914,0.00019169,0.98082819,0.01163,0.9998,50,49
0.01,0.155,50,0.02243386,0.02172428,0.015,50,2.33948,0.95332601,0.00016448,0.98029038,0.0114,0.99983,50,48
0.01,0.16,50,0.09356132,0.02317036,0.01488,50,2.3332,0.95294927,0.0002743,0.98198365,0.01103,0.99975,50,49
0.01,0.165,50,0.01571024,0.0199673,0.01334,50,2.34,0.95538427,0.0,0.98501464,0.01027,1.0,50,51
0.01,0.17,50,0.16065818,0.02249736,0.01583,49,2.325,0.96022011,0.00045591,0.98227858,0.01105,0.99916,50,50
0.01,0.175,50,0.02287133,0.02093244,0.01357,50,2.3354,0.95701154,0.0002141,0.98288932,0.01018,0.99981,50,49
0.01,0.18,50,0.03035052,0.0208947,0.01366,50,2.3347200000000004,0.95726252,0.00019737,0.98410734,0.01009,0.99962,50,49
0.01,0.185,50,0.13283115,0.02238564,0.01386,49,2.32652,0.95690962,0.00050926,0.98477553,0.00985,0.99941,50,50
0.01,0.19,50,0.01630088,0.01938322,0.01202,50,2.336,0.96582846,0.0,0.98341712,0.00902,1.0,50,49
0.01,0.195,50,0.01473987,0.01841112,0.01126,50,2.338,0.96244934,0.0,0.98762941,0.00856,1.0,50,49
0.01,0.2,50,0.01524345,0.01870836,0.01125,50,2.336,0.9652093,0.0,0.98523448,0.00847,1.0,50,47
0.011,0.0,20,0.47563147,0.3130385,0.32514,20,1.79188,0.00037465,0.25289238,0.12522044,0.26806,0.74401,30,25
0.011,0.005,21,0.68482687,0.46117281,0.43728,21,1.42228,0.00562474,0.29338864,0.127612,0.2811,0.60337,26,23
0.011,0.01,21,0.86804132,0.59421706,0.50543,20,1.0940800000000002,0.0105017,0.65011407,0.12874744,0.29252,0.47784,26,24
0.011,0.015,18,0.98662557,0.71302873,0.53091,18,0.82688,0.01514106,0.82373839,0.13049052,0.29832,0.38083,27,27
0.011,0.02,17,1.08990607,0.8071782,0.54062,17,0.6266400000000001,0.01391711,1.10984808,0.12849483,0.30045,0.30923,20,21
0.011,0.025,17,1.12034516,0.90320185,0.53252,15,0.46096,0.01506443,1.38966331,0.13254946,0.30058,0.25972,18,19
0.011,0.03,15,1.10348964,0.96995687,0.51933,14,0.3288,0.01716009,1.26788321,0.14762774,0.29553,0.23677,20,16
0.011,0.035,15,1.08075146,1.0017083,0.51135,12,0.2441199999999999,0.01529843,1.01340652,0.13771915,0.29531,0.23059,17,16
0.011,0.04,13,1.04834354,1.0158666,0.50522,12,0.1775199999999999,0.0185541,1.16564218,0.13542136,0.29477,0.23189,17,16
0.011,0.045,16,1.01607026,1.01298121,0.49625,13,0.14448,0.02254682,0.71625692,0.143134,0.29238,0.24647,19,15
0.011,0.05,25,0.97927612,0.95715952,0.48397,16,0.13116,0.04038098,0.99487039,0.16514181,0.28814,0.28103,25,18
0.011,0.055,15,0.94323318,0.95638447,0.49157,14,0.11304,0.02708192,0.96619958,0.13145789,0.29136,0.27462,15,15
0.011,0.06,17,0.93461986,0.94960283,0.49409,14,0.10996,0.03942827,1.10621317,0.12768279,0.28968,0.28913,21,17
0.011,0.065,50,1.9529751,0.36592898,0.44229,42,0.3222,0.61804621,0.27268777,0.67361887,0.2597,0.75096,50,44
0.011,0.07,50,2.87278687,0.0815861,0.24071,49,1.33148,0.87471122,0.05208099,0.90940372,0.14337,0.96842,50,50
0.011,0.075,50,1.83013958,0.05291878,0.10809,50,2.00156,0.89557774,0.01487999,0.94294449,0.06518,0.99081,50,51
0.011,0.08,50,1.57254991,0.04708962,0.09242,50,2.07912,0.90043069,0.00839432,0.94958084,0.05913,0.99263,50,51
0.011,0.085,50,2.43158494,0.06891831,0.19105,50,1.57752,0.8941693,0.03831634,0.93071667,0.11113,0.97664,50,51
0.011,0.09,50,1.4829696,0.04156231,0.07436,50,2.14276,0.91208152,0.00432676,0.95900978,0.04581,0.99539,50,51
0.011,0.095,50,0.03662879,0.03274066,0.02772,50,2.34544,0.91628992,0.00085408,0.96525502,0.02089,0.99946,50,51
0.011,0.1,50,1.2206655,0.0410401,0.0716,50,2.14508,0.92129214,0.00884666,0.96048611,0.04292,0.99401,50,51
0.011,0.105,50,0.41776486,0.03264842,0.03767,50,2.29256,0.92577666,0.0015368,0.96675268,0.02661,0.99825,50,51
0.011,0.11,50,0.03438153,0.03056946,0.02343,50,2.35068,0.92975529,0.00053125,0.96948285,0.01781,0.99958,50,51
0.011,0.115,50,0.33052281,0.03406594,0.0303,50,2.3097600000000003,0.92617582,0.00719174,0.96813875,0.02014,0.99782,50,51
0.011,0.12,50,0.37578742,0.03176239,0.03109,50,2.29676,0.92776045,0.00104112,0.96984602,0.02069,0.99821,50,51
0.011,0.125,50,0.02538177,0.02720743,0.02017,50,2.3475200000000003,0.93656743,0.0001554,0.97487901,0.01536,0.99984,50,51
0.011,0.13,50,0.16067788,0.02735725,0.02824,50,2.31784,0.93415614,0.00154765,0.97618653,0.02001,0.9988,50,51
0.011,0.135,50,0.02702021,0.02605149,0.01994,50,2.34572,0.94318121,0.00054602,0.97539986,0.01477,0.99957,50,51
0.011,0.14,50,0.02030624,0.02406289,0.01767,50,2.34588,0.94805076,4.808e-05,0.97679196,0.01368,0.99995,50,49
0.011,0.145,50,0.01806533,0.02310483,0.01656,50,2.346,0.94468742,0.0,0.97795019,0.01295,1.0,50,51
0.011,0.15,50,0.10659677,0.02540395,0.01837,50,2.32912,0.95501492,0.00041767,0.97787478,0.01321,0.99945,50,51
0.011,0.155,50,0.0760074,0.02383262,0.01624,50,2.3392,0.95276081,0.0002736,0.97897527,0.01231,0.99968,50,49
0.011,0.16,50,0.01753455,0.02165111,0.01474,50,2.34396,0.95415087,1.672e-05,0.98054715,0.01137,0.99998,50,49
0.011,0.165,50,0.01669864,0.02122688,0.01427,50,2.3440000000000003,0.9665309,0.0,0.98285732,0.01105,1.0,50,46
0.011,0.17,50,0.05172815,0.0215064,0.01612,50,2.33772,0.95755597,0.00044522,0.98404543,0.0117,0.99967,50,48
0.011,0.175,50,0.01651919,0.02049487,0.01331,48,2.342,0.96227872,0.0,0.9829933,0.0103,1.0,50,47
0.011,0.18,50,0.14583451,0.02281443,0.01473,50,2.3289600000000004,0.95467852,0.00028304,0.98327745,0.01049,0.99951,50,50
0.011,0.185,50,0.05651562,0.02170805,0.01317,50,2.33512,0.96227329,0.00021104,0.983259,0.00998,0.99978,50,50
0.011,0.19,50,0.01868549,0.02051242,0.01272,50,2.33784,0.95966183,6.296e-05,0.98495489,0.00968,0.99994,50,47
0.011,0.195,50,0.22666683,0.02473144,0.01665,50,2.3128,0.9585272,0.00086475,0.98355979,0.01114,0.99906,50,51
0.011,0.2,50,0.03068735,0.0216368,0.01337,50,2.3348,0.95795663,0.00020559,0.98514922,0.00976,0.99962,50,51
0.012,0.0,20,0.48049657,0.31504432,0.32861,19,1.7904799999999998,-0.0007936,0.32007328,0.12673696,0.26797,0.74073,28,20
0.012,0.005,20,0.67142311,0.45203434,0.43281,20,1.44808,0.00634574,0.39423015,0.1266919,0.2812,0.6104,30,26
0.012,0.01,22,0.82588736,0.57294405,0.49328,21,1.14924,0.01054467,0.61953221,0.1265358,0.28989,0.49757,28,26
0.012,0.015,21,0.92979916,0.66587803,0.51919,20,0.92508,0.0170136,0.86774852,0.12874562,0.29365,0.4165,27,26
0.012,0.02,19,1.01878513,0.75259665,0.53276,18,0.73496,0.0202154,0.894551,0.12871449,0.29683,0.35076,21,22
0.012,0.025,18,1.0673348,0.84436401,0.53137,18,0.5651999999999999,0.01741289,0.97891012,0.13358103,0.29778,0.29809,21,21
0.012,0.03,20,1.10308985,0.8966432,0.52677,18,0.45032,0.02298905,0.92740451,0.1301741,0.29625,0.27088,20,21
0.012,0.035,15,1.07326487,0.94793042,0.51295,15,0.3394,0.01797391,1.10648203,0.13741897,0.29457,0.25062,18,19
0.012,0.04,18,1.07393718,0.97658573,0.50926,18,0.26252,0.02358575,1.01197928,0.13880847,0.29367,0.24768,24,21
0.012,0.045,50,1.25203934,0.81922899,0.49442,38,0.2603999999999999,0.18544299,0.69278034,0.19738863,0.28449,0.38871,50,39
0.012,0.05,13,1.00116359,1.00418355,0.49364,13,0.1666399999999999,0.02413148,0.70880461,0.15302448,0.29124,0.25359,13,14
0.012,0.055,50,1.44280696,0.61929598,0.47227,35,0.2322,0.38711521,0.41145564,0.35656732,0.27486,0.56734,50,33
0.012,0.06,50,1.49749488,0.57450934,0.46342,39,0.2347999999999999,0.42166215,0.39250426,0.40099636,0.27255,0.59482,50,37
0.012,0.065,50,2.62883209,0.17625869,0.36869,50,0.7110000000000001,0.78623048,0.11535865,0.80869528,0.21393,0.89848,50,48
0.012,0.07,50,2.63268143,0.1697131,0.36848,49,0.70608,0.79288642,0.10570587,0.8133275,0.2126,0.90354,50,48
0.012,0.075,50,2.42811875,0.20503674,0.38031,50,0.66608,0.76351882,0.09884218,0.7862247,0.22126,0.88274,50,51
0.012,0.08,50,2.80271404,0.08091169,0.23428,50,1.41272,0.87986015,0.08883629,0.91506105,0.13672,0.96863,50,51
0.012,0.085,50,0.32908017,0.04004203,0.04285,50,2.31328,0.90314923,0.00531747,0.95645522,0.03098,0.99747,50,50
0.012,0.09,50,0.07996999,0.0371245,0.03325,50,2.3354,0.90535472,0.0015158,0.95875072,0.0247,0.99871,50,51
0.012,0.095,50,0.13675613,0.03457743,0.03286,50,2.3312,0.91810813,0.00068634,0.96524259,0.02455,0.99933,50,51
0.012,0.1,50,0.02527355,0.03287728,0.02516,50,2.358,0.92262121,0.0,0.96470732,0.01984,1.0,50,51
0.012,0.105,50,0.02554915,0.03216992,0.02446,50,2.35788,0.92336841,4.784e-05,0.96640724,0.01914,0.99995,50,51
0.012,0.11,50,0.02761655,0.0313431,0.02393,50,2.35556,0.92707423,0.0001457,0.96861861,0.01846,0.99982,50,51
0.012,0.115,50,0.02285444,0.02956969,0.02228,50,2.356,0.92541589,0.0,0.97114465,0.01716,1.0,50,50
0.012,0.12,50,0.03405199,0.02995409,0.02255,50,2.35268,0.92800955,0.00036078,0.97091027,0.01742,0.9996,50,51
0.012,0.125,50,0.02131172,0.02748755,0.02044,50,2.354,0.9358452,0.0,0.97688565,0.01587,1.0,50,51
0.012,0.13,50,0.02089355,0.02693362,0.01978,49,2.354,0.93868787,0.0,0.97442616,0.01523,1.0,50,50
0.012,0.135,50,0.30865526,0.02896142,0.02741,50,2.30772,0.93723287,0.001179,0.97546162,0.01905,0.9989,50,51
0.012,0.14,50,0.02504886,0.02596685,0.01873,50,2.3515200000000003,0.93839902,0.00015513,0.9759305,0.01425,0.99984,50,51
0.012,0.145,50,0.01952344,0.0247316,0.01771,50,2.35,0.95068745,0.0,0.97700037,0.01359,1.0,50,49
0.012,0.15,50,0.02506304,0.02483372,0.01757,50,2.3474,0.94551138,0.00017892,0.97842153,0.01326,0.99979,50,49
0.012,0.155,50,0.03207113,0.02396823,0.01801,50,2.33988,0.95179526,0.00032173,0.97880871,0.01323,0.99968,50,49
0.012,0.16,50,0.0259632,0.02350144,0.01615,50,2.34724,0.94998941,0.00020075,0.9794336,0.01227,0.9998,50,51
0.012,0.165,50,0.02252841,0.02197686,0.01537,50,2.34552,0.94575615,0.00015553,0.97936319,0.01174,0.99984,50,51
0.012,0.17,50,0.01755916,0.02178372,0.01446,50,2.346,0.95533091,0.0,0.98165153,0.01123,1.0,50,51
0.012,0.175,50,0.01810546,0.02172333,0.01424,50,2.346,0.95603366,0.0,0.98210167,0.01087,1.0,50,49
0.012,0.18,50,0.01956728,0.02158837,0.01388,50,2.34384,0.95964145,6.28e-05,0.98087144,0.01068,0.99993,50,47
0.012,0.185,50,0.09170625,0.02352281,0.0145,50,2.33608,0.95474311,0.00030684,0.98345093,0.0106,0.99956,50,47
0.012,0.19,50,0.01796175,0.02072421,0.01283,50,2.34392,0.95891776,3.277e-05,0.98180135,0.00974,0.99997,50,47
0.012,0.195,50,0.02476114,0.02135589,0.0132,50,2.34128,0.95563648,0.00019682,0.98486829,0.00975,0.9998,50,47
0.012,0.2,50,0.02779444,0.02129863,0.01331,50,2.3391200000000003,0.95551227,0.00021068,0.98272098,0.0101,0.99969,50,47
0.013,0.0,20,0.48166084,0.31780215,0.32986,20,1.78852,0.00025343,0.28559077,0.12572406,0.26859,0.73811,30,23
0.013,0.005,20,0.63097627,0.43640351,0.41787,20,1.48976,0.00382848,0.53563742,0.1248926,0.27786,0.62647,28,25
0.013,0.01,21,0.78314561,0.55432826,0.47989,21,1.2020799999999998,0.00931639,0.41727406,0.12643085,0.2869,0.51883,28,24
0.013,0.015,19,0.87633275,0.64204786,0.50663,19,0.99512,0.01643833,0.6439553,0.12492966,0.29208,0.44378,25,25
0.013,0.02,22,0.97316811,0.71704581,0.52705,21,0.82272,0.01921547,0.76038117,0.13066414,0.29696,0.3825,23,24
0.013,0.025,29,1.02566641,0.78249879,0.5277,25,0.6764800000000001,0.02662347,1.09952223,0.13321902,0.29495,0.33886,30,28
0.013,0.03,18,1.04461955,0.8392901,0.52564,18,0.5599999999999999,0.02684378,1.04728571,0.12625,0.29244,0.30671,23,24
0.013,0.035,25,1.08970796,0.88065974,0.52289,23,0.46612,0.03623112,1.1874041,0.13717498,0.2947,0.2854,25,26
0.013,0.04,35,1.09698663,0.94470167,0.50886,26,0.36076,0.04136525,0.80716044,0.14164542,0.28819,0.26863,40,27
0.013,0.045,28,1.08816013,0.95034543,0.5073,22,0.2981999999999999,0.03982092,0.82313883,0.14714956,0.28825,0.26704,32,26
0.013,0.05,50,1.35814568,0.6942807,0.47635,43,0.34696,0.29545303,0.6002398,0.26836769,0.27359,0.49327,50,43
0.013,0.055,50,2.24485589,0.21411258,0.3564,50,0.87224,0.72867126,0.18890581,0.74541341,0.20681,0.86964,50,51
0.013,0.06,50,2.2801493,0.22484994,0.37796,49,0.74568,0.73240187,0.18746486,0.73800713,0.21924,0.8609,50,48
0.013,0.065,50,0.06318818,0.04909623,0.04074,50,2.35656,0.87679328,0.00281902,0.9428404,0.03158,0.99783,50,51
0.013,0.07,50,0.05556639,0.04567943,0.03721,50,2.3602,0.88677028,0.00210999,0.947934,0.02909,0.99854,50,51
0.013,0.075,50,0.04519855,0.04283824,0.0342,50,2.36184,0.89464448,0.00107848,0.9523435,0.02697,0.99918,50,51
0.013,0.08,50,0.04499476,0.04078804,0.03239,50,2.36208,0.89771231,0.00077762,0.95408543,0.02542,0.99929,50,51
0.013,0.085,50,0.46339844,0.03997122,0.04699,50,2.27628,0.90039996,0.00147644,0.9562815,0.03438,0.9983,50,51
0.013,0.09,50,0.54592467,0.03953232,0.04723,50,2.2806800000000003,0.90475086,0.00149464,0.95624293,0.03407,0.99772,50,51
0.013,0.095,50,0.06267319,0.03556304,0.03066,50,2.3422,0.91091463,0.00041841,0.96052705,0.02295,0.99958,50,51
0.013,0.1,50,0.18539469,0.03507222,0.03505,50,2.32732,0.91648383,0.0010522,0.96290643,0.02559,0.99908,50,51
0.013,0.105,50,0.02657333,0.03290951,0.02517,50,2.35984,0.92137379,6.238e-05,0.96583102,0.0197,0.99993,50,51
0.013,0.11,50,0.04224476,0.03314652,0.02735,50,2.34676,0.91994195,0.00057577,0.96608237,0.02017,0.99936,50,51
0.013,0.115,50,0.02997986,0.03138193,0.02426,50,2.35876,0.92294329,0.00040326,0.96548935,0.01851,0.99963,50,51
0.013,0.12,50,0.02906945,0.03012782,0.02341,50,2.35656,0.93446127,0.00020504,0.9698718,0.01769,0.99959,50,51
0.013,0.125,50,0.37127103,0.03226801,0.03079,50,2.31724,0.93037066,0.00255097,0.96914671,0.0207,0.9986,50,51
0.013,0.13,50,0.02152634,0.02784681,0.02074,50,2.356,0.93309656,0.0,0.97495119,0.01606,1.0,50,51
0.013,0.135,50,0.0259671,0.02800937,0.02055,50,2.35552,0.94014695,0.00015487,0.97359361,0.0157,0.99984,50,51
0.013,0.14,50,0.02116669,0.02692713,0.01931,50,2.354,0.94016753,0.0,0.97439668,0.01465,1.0,50,51
0.013,0.145,50,0.02090687,0.02600242,0.01914,50,2.35376,0.94193096,8.973e-05,0.97903527,0.0144,0.9999,50,51
0.013,0.15,50,0.02506667,0.02556975,0.01816,50,2.35344,0.9397493,0.00017132,0.97593714,0.01381,0.99983,50,51
0.013,0.155,50,0.17976933,0.02869533,0.01996,50,2.33624,0.94631064,0.00077526,0.97711806,0.01434,0.99922,50,51
0.013,0.16,50,0.26273962,0.02687198,0.0192,48,2.3315200000000003,0.95218826,0.00067115,0.97820646,0.01344,0.99933,50,48
0.013,0.165,50,0.02863041,0.02499536,0.01694,50,2.34712,0.94961228,0.00027813,0.97630246,0.01258,0.99971,50,51
0.013,0.17,50,0.12465661,0.02584938,0.01712,50,2.33848,0.94863298,0.00039547,0.98052762,0.01228,0.99955,50,48
0.013,0.175,50,0.02072421,0.02325758,0.01507,50,2.34788,0.95321458,4.804e-05,0.98257972,0.01146,0.99995,50,51
0.013,0.18,50,0.10070615,0.02548676,0.01585,50,2.33832,0.9486327,0.00062814,0.98186907,0.01149,0.99944,50,48
0.013,0.185,50,0.10153684,0.02363768,0.0146,50,2.33924,0.95822683,0.00023563,0.9818748,0.01086,0.99977,50,49
0.013,0.19,50,0.04836532,0.02274599,0.01393,50,2.343,0.95312994,0.0002134,0.98327331,0.01055,0.99978,50,50
0.013,0.195,50,0.11661939,0.02699671,0.01505,50,2.33096,0.95637113,0.00052305,0.98112394,0.01071,0.99952,50,51
0.013,0.2,50,0.05153595,0.0231913,0.0138,49,2.3406,0.95836085,0.0002478,0.98181646,0.01027,0.9997,50,51
0.014,0.0,20,0.46841979,0.31807149,0.32695,20,1.7946,-0.000553,0.2483116,0.12607823,0.268,0.73955,31,22
0.014,0.005,19,0.61296406,0.4273836,0.40955,19,1.51196,0.00229321,0.4073912,0.12652451,0.2773,0.63436,28,23
0.014,0.01,22,0.74210416,0.53028976,0.46475,20,1.26444,0.00847557,0.4077878,0.1253203,0.28424,0.54115,31,28
0.014,0.015,19,0.82914634,0.61669075,0.49551,19,1.0604,0.01179819,0.59034327,0.1267069,0.28936,0.46674,24,23
0.014,0.02,20,0.91420174,0.67583754,0.515,20,0.91356,0.01928338,0.82370419,0.13306187,0.29186,0.41495,25,25
0.014,0.025,31,0.96283794,0.73135103,0.5177,28,0.79492,0.03655743,0.75964474,0.1321894,0.29179,0.37989,32,31
0.014,0.03,25,1.01083717,0.78122539,0.52255,23,0.69,0.03728282,0.54689855,0.14510145,0.29333,0.34884,30,29
0.014,0.035,47,1.06338221,0.80140969,0.51819,35,0.6003999999999999,0.0623996,0.59600266,0.13441039,0.28756,0.34394,47,40
