conn_complex,cv,cv2,isi_distance,max_cluster,mean_firing_rate,pearson_correlation,fano_factor,spike_contrast,spike_distance,spike_sync,largest_assembly,assembly_variety
0.6062070960929385,-0.6870640271586252,-0.6665662706967178,-0.800443714485055,-2.522933404691164,0.464890218144388,0.8430741101589437,-0.48040380329027976,0.7791517341298624,-0.862159446177662,0.6210719137155315,0.5519896729218864,-2.394331434399442
0.6062070960929385,-0.6870445077008621,-0.6665536653088039,-0.800443714485055,-2.522933404691164,0.464890218144388,0.8430741101589437,-0.48040380329027976,0.7791517341298624,-0.862159446177662,0.6210719137155315,0.5519896729218864,-2.394331434399442
0.6062070960929385,-0.6870445077008621,-0.6665599680027608,-0.800443714485055,-2.522933404691164,0.464890218144388,0.8430741101589437,-0.48040380329027976,0.7791517341298624,-0.862159446177662,0.6210719137155315,0.5519896729218864,-2.394331434399442
0.6062070960929385,-0.6870445077008621,-0.6665536653088039,-0.800443714485055,-2.522933404691164,0.464890218144388,0.8430741101589437,-0.48040380329027976,0.7791517341298624,-0.862159446177662,0.6210719137155315,0.5519896729218864,-2.394331434399442
0.6062070960929385,-0.6870445077008621,-0.6665536653088039,-0.800443714485055,-2.522933404691164,0.464890218144388,0.8430741101589437,-0.48040380329027976,0.7791517341298624,-0.862159446177662,0.6210719137155315,0.5519896729218864,-2.394331434399442
0.6062070960929385,-0.6870445077008621,-0.6665536653088039,-0.800443714485055,-2.522933404691164,0.464890218144388,0.8430741101589437,-0.48040380329027976,0.7791517341298624,-0.862159446177662,0.6210719137155315,0.5519896729218864,-2.394331434399442
0.6062070960929385,-0.6870445077008621,-0.6665536653088039,-0.800443714485055,-2.522933404691164,0.464890218144388,0.8430741101589437,-0.48040380329027976,0.7791517341298624,-0.862159446177662,0.6210719137155315,0.5519896729218864,-2.394331434399442
-0.20075689545934947,-0.6850870018365823,-0.6626978662267332,-0.7926701767303139,0.1664081403353021,0.464890218144388,-0.8477842746045023,-0.48040380329027976,-0.6718671092190566,0.6119308913969448,0.6150787148073019,-0.014633010475101668,0.16794365807014985
0.6062070960929385,-0.6850850104575581,-0.662753424473964,-0.7942466284428138,-0.10942176171869439,0.464890218144388,0.8241192338445974,-0.48040380329027976,0.7700560366134338,-0.8443672672582618,0.6210719137155315,0.5519896729218864,-0.8015658363778038
0.6062070960929385,-0.6851877143519903,-0.6629868132311916,-0.7947358720777277,-0.6610815658266874,0.464890218144388,0.8273388000137892,-0.48040380329027976,0.7751851335826666,-0.8508522670513142,0.6210719137155315,0.5519896729218864,-1.1478192272520729
0.6062070960929385,-0.685229355861885,-0.6631047681485968,-0.7948989532893656,-1.005868943394183,0.464890218144388,0.8359501535591977,-0.48040380329027976,0.7748602974307397,-0.8527645105800348,0.6210719137155315,0.5519896729218864,-1.5633232963011958
-2.460256071805756,0.5575382018938669,2.73678242325464,1.3878887040804049,-1.9023161250696716,-2.6035451118657678,-1.261704321567687,2.645854199764811,-1.2345928651445401,1.4489947108386334,-2.283604827414841,-2.564435085761548,-1.7710753308257574
-3.105827265047586,0.0,0.0,-0.6557906797622141,-2.3850184536641654,-2.6103863665983305,-1.1317396354602804,2.1484858254818135,-1.5298585799986453,-0.7198220148224603,-0.121315353747777,-3.792117566455022,-2.2558300780497342
-1.4112028827877816,1.224223881912559,2.5087828475219913,1.7999405654855667,-1.0748264189076822,-2.538261510503102,-1.0890701701225738,3.5523394358728164,-1.10893677086518,1.268911255046947,-1.926361578979707,-1.52562683286707,-0.8708165145526576
-0.5235424920802647,1.2705724597552057,2.417834847668677,1.6563203784364324,-0.6610815658266874,-2.4867134515879825,-0.946471141958375,1.9272116282942036,-1.1076044914089205,1.1977425393693462,-1.8755408720214106,-0.5812556938720898,-0.4553124455035346
0.6062070960929385,1.0413472848440526,-0.6454883288636891,-0.6547578320885071,-0.3852516637726909,0.30998087648691636,0.8171421264506068,-0.47596497045025266,0.767908451091356,-0.7366996424889941,0.6086400754396771,0.5519896729218864,-0.5245631236783884
0.6062070960929385,4.498398759704212,-0.45680353992863326,0.4732749088110323,-0.10942176171869439,-0.9703944181506542,0.6988591742928405,-0.3382564412772019,0.6638686130328155,0.15473840598674937,0.46747594439854406,0.5519896729218864,-0.03980837645441164
0.6062070960929385,0.7256749663236093,-0.652144666978611,-0.6803615823156617,-1.0748264189076822,0.3358609719093218,0.831559806017344,-0.4746234424036534,0.7730789629843179,-0.7588151546037627,0.6141068447140755,0.5519896729218864,-1.5633232963011958
0.6062070960929385,-0.68563739139563,-0.6644627465885709,-0.7969102882328999,-1.4885712719886768,0.45958691990209183,0.8365528678258926,-0.48040380329027976,0.7778309170382165,-0.858251818097233,0.6210719137155315,0.5519896729218864,-1.5633232963011958
0.6062070960929385,-0.6857733572347556,-0.6645990738588606,-0.7945727908660897,-1.7644011740426733,0.4654205479686176,0.8423028332070182,-0.48001256210243826,0.7772139461863485,-0.8576698309363181,0.6205049894944826,0.5519896729218864,-2.1865793998748804
0.6062070960929385,-0.213572278933427,-0.6518210236439193,-0.7509213865510046,-1.0748264189076822,0.42463818448535995,0.8293679482723589,-0.47656875452688463,0.7732981742243179,-0.8208383577526999,0.6136614042546803,0.5519896729218864,-1.2863205836017806
0.6062070960929385,-0.6855393603410864,-0.6640052970611722,-0.7965841258096241,-1.695443698529174,0.464890218144388,0.8369014635779026,-0.48040380329027976,0.7777200277371118,-0.8580855360512573,0.6210719137155315,0.5519896729218864,-1.7018246526509035
0.6062070960929385,-0.6856220321455315,-0.6642196516826496,-0.7970190090406586,-1.7644011740426733,0.464890218144388,0.8388009682030403,-0.48040380329027976,0.7784655482301345,-0.8586675232121722,0.6210719137155315,0.5519896729218864,-1.7018246526509035
0.6062070960929385,-0.6858037602689685,-0.6646718699740639,-0.797616973483331,-1.695443698529174,0.464890218144388,0.8370192120008396,-0.48040380329027976,0.7785148208382026,-0.8592495103730872,0.6210719137155315,0.5519896729218864,-1.8403260090006113
0.6062070960929385,-0.6857210490312753,-0.6644718539813387,-0.7973995318678138,-1.695443698529174,0.464890218144388,0.8406013224724436,-0.48040380329027976,0.7772820461172889,-0.8590832283271116,0.6210719137155315,0.5519896729218864,-2.1173287217000265
0.6062070960929385,-0.6860180011053866,-0.6651541521156532,-0.798323658733762,-1.7644011740426733,0.464890218144388,0.8426371971893287,-0.48040380329027976,0.7789783723483175,-0.8600809206029657,0.6210719137155315,0.5519896729218864,-2.2558300780497342
0.6062070960929385,-0.6859325492569571,-0.66496702513207,-0.7980518567143655,-2.1091885516101687,0.464890218144388,0.8387111168809074,-0.48040380329027976,0.777506521746467,-0.8598314975340022,0.6210719137155315,0.5519896729218864,-1.9788273653503188
0.6062070960929385,-0.6858784665573163,-0.6648469272987194,-0.7979431359066069,-2.0402310760966698,0.464890218144388,0.8424729535983851,-0.48040380329027976,0.7783651617744335,-0.8596652154880265,0.6210719137155315,0.5519896729218864,-2.1173287217000265
0.6062070960929385,-0.6861598819317133,-0.6654318803248682,-0.7987041815609173,-2.1091885516101687,0.464890218144388,0.841186996378072,-0.48040380329027976,0.7781927076461947,-0.8604134846949172,0.6210719137155315,0.5519896729218864,-2.2558300780497342
0.6062070960929385,-0.6859668167494745,-0.6650434452962986,-0.7982149379260034,-1.9023161250696716,0.464890218144388,0.8374747230376571,-0.48040380329027976,0.7777401257746132,-0.8599977795799779,0.6210719137155315,0.5519896729218864,-1.9788273653503188
0.6062070960929385,-0.6861544598601124,-0.6654186446675585,-0.7986498211570379,-1.7644011740426733,0.464890218144388,0.8410475344756597,-0.48040380329027976,0.7786553515030031,-0.8604134846949172,0.6210719137155315,0.5519896729218864,-2.1173287217000265
0.6062070960929385,-0.6860285100659803,-0.6652521590066844,-0.7984323795415206,-1.7644011740426733,0.45958691990209183,0.8394384476385035,-0.48040380329027976,0.7791069479224236,-0.8600809206029657,0.6210719137155315,0.5519896729218864,-1.8403260090006113
0.6062070960929385,-0.686052288314528,-0.6652198892136246,-0.7984867399453999,-1.9023161250696716,0.4675418672655364,0.8396442300597478,-0.48040380329027976,0.7768059171256411,-0.8602472026489415,0.6210719137155315,0.5519896729218864,-1.8403260090006113
0.6062070960929385,-0.6859289411147644,-0.6649627077867094,-0.7982692983298826,-1.9712736005831706,0.464890218144388,0.8393494459742632,-0.48040380329027976,0.7788451288429203,-0.8600809206029657,0.6210719137155315,0.5519896729218864,-1.9788273653503188
0.6062070960929385,-0.686233641822109,-0.6655655919771658,-0.7989216231764343,-1.9023161250696716,0.464890218144388,0.841186996378072,-0.48040380329027976,0.7776415546255252,-0.8606629077638808,0.6210719137155315,0.5519896729218864,-2.2558300780497342
0.6062070960929385,-0.6864904311331258,-0.665978260864,-0.7995195876191068,-2.3850184536641654,0.464890218144388,0.8430741101589437,-0.48040380329027976,0.7791070257212783,-0.8612448949247957,0.6210719137155315,0.5519896729218864,-2.394331434399442
0.6062070960929385,-0.6863560031906725,-0.6657771103863626,-0.7992477855997102,-2.3850184536641654,0.464890218144388,0.841186996378072,-0.48040380329027976,0.7791517341298624,-0.8610786128788199,0.6210719137155315,0.5519896729218864,-2.2558300780497342
0.6062070960929385,-0.6863264676879158,-0.6657242307840634,-0.7991934251958309,-2.1091885516101687,0.464890218144388,0.8425039425098537,-0.48040380329027976,0.7791517341298624,-0.8609954718558321,0.6210719137155315,0.5519896729218864,-2.2558300780497342
0.6062070960929385,-0.6863760944305317,-0.6658059452112158,-0.7993565064074688,-2.247103502637167,0.464890218144388,0.8412148698772678,-0.48040380329027976,0.7791517341298624,-0.8611617539018078,0.6210719137155315,0.5519896729218864,-2.1173287217000265
0.6062070960929385,-0.6863301152633563,-0.6657388845475134,-0.7993565064074688,-2.3850184536641654,0.464890218144388,0.8430741101589437,-0.48040380329027976,0.7791517341298624,-0.8610786128788199,0.6210719137155315,0.5519896729218864,-2.394331434399442
0.6062070960929385,-0.6863687006965306,-0.6657944427947442,-0.7993565064074688,-2.1091885516101687,0.464890218144388,0.8411374093994008,-0.48040380329027976,0.7791517341298624,-0.8610786128788199,0.6210719137155315,0.5519896729218864,-2.1173287217000265
0.6062070960929385,-0.6863883976039097,-0.6658294227462056,-0.7994652272152274,-2.178146027123668,0.464890218144388,0.8422560548197139,-0.48040380329027976,0.7777109252710946,-0.8611617539018078,0.6210719137155315,0.5519896729218864,-2.2558300780497342
0.6062070960929385,-0.686328025301212,-0.6657296511008663,-0.7993021460035896,-2.1091885516101687,0.464890218144388,0.8408430265412544,-0.48040380329027976,0.7791517341298624,-0.8610786128788199,0.6210719137155315,0.5519896729218864,-2.1173287217000265
0.6062070960929385,-0.686403007622296,-0.6658517657962831,-0.7995195876191068,-2.247103502637167,0.464890218144388,0.8425039425098537,-0.48040380329027976,0.7791517341298624,-0.8612448949247957,0.6210719137155315,0.5519896729218864,-2.2558300780497342
0.6062070960929385,-0.6862632956246097,-0.6656181564447672,-0.7992477855997102,-2.1091885516101687,0.464890218144388,0.8422560548197139,-0.48040380329027976,0.7783469309094483,-0.8609954718558321,0.6210719137155315,0.5519896729218864,-2.2558300780497342
0.6062070960929385,-0.6863557665911845,-0.6657746208222495,-0.7994108668113482,-1.9712736005831706,0.464890218144388,0.8386429318350334,-0.48040380329027976,0.7791517341298624,-0.8611617539018078,0.6210719137155315,0.5519896729218864,-1.8403260090006113
0.6062070960929385,-0.6863980390330472,-0.665839916731644,-0.7994652272152274,-2.3850184536641654,0.464890218144388,0.8430741101589437,-0.48040380329027976,0.7791517341298624,-0.8612448949247957,0.6210719137155315,0.5519896729218864,-2.394331434399442
0.6062070960929385,-0.6864793503904361,-0.6659631343985033,-0.7996283084268654,-2.522933404691164,0.464890218144388,0.8430741101589437,-0.48040380329027976,0.7791070257212783,-0.8614111769707713,0.6210719137155315,0.5519896729218864,-2.394331434399442
-0.28145329461457824,-0.6837910675741039,-0.6597308100195383,-0.7879951819966934,0.09745066482180298,0.464890218144388,-0.8586669761110618,-0.48040380329027976,-0.677203073343321,0.6212426859715839,0.6122845882892762,-0.014633010475101668,0.16794365807014985
0.6062070960929385,-0.683879496632758,-0.6598742593339995,-0.7898434357285897,0.5111955179027977,0.464890218144388,0.8061993116481522,-0.48040380329027976,0.7658505935818657,-0.8298175882353878,0.6210719137155315,0.5519896729218864,0.029442301720442193
0.6062070960929385,-0.6840246307020451,-0.6600796326165882,-0.7904414001712622,0.37328056687579947,0.464890218144388,0.8178009181382073,-0.48040380329027976,0.7698334022238205,-0.8404596391778328,0.6210719137155315,0.5519896729218864,-0.1783097328041193
0.6062070960929385,-0.6841373703580951,-0.6602533033485731,-0.7908219229984174,0.028493189308303853,0.464890218144388,0.8256468951337214,-0.48040380329027976,0.7723828966300247,-0.8446166903272254,0.6210719137155315,0.5519896729218864,-0.8708165145526576
-2.5409524709609848,0.9333098464526033,4.129393221118329,0.8163977780972305,-2.1091885516101687,-2.607681684494759,-1.2617339179842761,1.8440785922943335,-1.1642356004307244,0.48904845942090014,-1.3786722868594188,-3.131057769158536,-1.9788273653503188
-1.8953812777191543,0.9843763758197137,2.511337203328882,1.640936384138588,-1.4196137964751776,-2.5777180494257856,-1.1824463924289645,1.7616753568569483,-1.2311628692321581,1.2907773440927521,-2.0179603352662943,-2.092249516264058,-1.2170699054269267
-0.20075689545934947,1.383952551186034,2.758032806794332,1.6952424276140177,-0.8679539923671847,-2.534867399628032,-0.9748047309031065,1.459772680048803,-0.9936466738041487,1.2568558067137086,-1.892265136542348,-0.3923814660730937,-0.6630644800280961
-0.6849352903907223,1.2113830164814094,2.353408331878639,1.7184543200704825,-0.6610815658266874,-2.4758416901912756,-1.0164491783999328,1.9936807003834798,-1.1705388895831728,1.2891976646559828,-1.9760484374959064,-0.9590041494700818,-0.5245631236783884
0.6062070960929385,1.1452854596556328,-0.6444286569286997,-0.5832195405833366,-0.10942176171869439,0.2525461565228485,0.813216754190429,-0.4682314107715372,0.7641811338887105,-0.6863993235813439,0.6067368298404423,0.5519896729218864,-0.5938138018532423
0.6062070960929385,0.8747134397955736,-0.6402465358670055,-0.6437226701010075,-0.24733671274569263,0.3039351164906991,0.8228462339071452,-0.4559132283561722,0.7667939046968546,-0.7242284890408164,0.6081946349802819,0.5519896729218864,-0.8015658363778038
0.6062070960929385,-0.09313158558057809,-0.6516009965978805,-0.7355917526570395,-0.5231666147996892,0.4098419823893538,0.8268322859018129,-0.4775590137468685,0.7705891402997794,-0.8017159224654941,0.6147142635223424,0.5519896729218864,-1.0093178709023654
0.6062070960929385,-0.6532698124837382,-0.661289182613875,-0.7839725121096244,-0.9369114678806839,0.4416087388607083,0.8304383048024476,-0.4799809303190691,0.7753389678516459,-0.8491063055685694,0.6204644949072651,0.5519896729218864,-1.0093178709023654
0.6062070960929385,-0.6654242436502182,-0.6615498620359364,-0.7877233799772967,-0.7989965168536857,0.4546018195543337,0.8321927775456555,-0.48014467799046506,0.7761716230620943,-0.8507691260283264,0.6207074624305714,0.5519896729218864,-1.7018246526509035
0.6062070960929385,-0.6849827008956058,-0.6622903970624134,-0.7942466284428138,-0.7300390413401865,0.464890218144388,0.8327894498006703,-0.48040380329027976,0.7755702119811951,-0.855508164338634,0.6210719137155315,0.5519896729218864,-1.5633232963011958
0.6062070960929385,-0.6851459151091037,-0.6628416937028319,-0.7948989532893656,-1.4196137964751776,0.464890218144388,0.8383795378883554,-0.48040380329027976,0.7753931936534723,-0.8565058566144882,0.6210719137155315,0.5519896729218864,-1.7018246526509035
0.6062070960929385,-0.6851129291971465,-0.6627138120424444,-0.7947902324816069,-1.3506563209616786,0.464890218144388,0.8376606329048599,-0.48040380329027976,0.7775238449581454,-0.8564227155915003,0.6210719137155315,0.5519896729218864,-1.8403260090006113
0.6062070960929385,-0.6852036059509369,-0.6630055322322438,-0.7952251157126414,-1.2816988454481795,0.464890218144388,0.8387265995358375,-0.48040380329027976,0.7779563806581291,-0.8569215617294274,0.6210719137155315,0.5519896729218864,-1.7018246526509035
0.6062070960929385,-0.6852779573400527,-0.6632362423445397,-0.7956056385397965,-1.1437838944211813,0.464890218144388,0.8349833372839544,-0.48040380329027976,0.7777154635376273,-0.8572541258213788,0.6210719137155315,0.5519896729218864,-1.4248219399514883
0.6062070960929385,-0.6854103939034818,-0.6636292468262281,-0.7960948821747104,-1.4885712719886768,0.464890218144388,0.8372763987245806,-0.48040380329027976,0.7778487070430243,-0.8578361129822937,0.6210719137155315,0.5519896729218864,-1.5633232963011958
0.6062070960929385,-0.6853757320784843,-0.6635287503710838,-0.7959861613669518,-1.6264862230156751,0.464890218144388,0.8373848481139163,-0.48040380329027976,0.7770685141936926,-0.8576698309363181,0.6210719137155315,0.5519896729218864,-1.7018246526509035
0.6062070960929385,-0.6854519171136325,-0.6637520233045103,-0.7964210445979862,-1.2816988454481795,0.464890218144388,0.8356371726338484,-0.48040380329027976,0.7764635502984222,-0.858251818097233,0.6210719137155315,0.5519896729218864,-1.5633232963011958
0.6062070960929385,-0.6853654005675067,-0.6634957872816888,-0.7960948821747104,-1.4885712719886768,0.464890218144388,0.8369014635779026,-0.48040380329027976,0.7770247134384151,-0.8578361129822937,0.6210719137155315,0.5519896729218864,-1.8403260090006113
0.6062070960929385,-0.685600028393144,-0.6641575386337034,-0.7969646486367793,-1.2816988454481795,0.464890218144388,0.8377691058958037,-0.48040380329027976,0.7773924426923133,-0.8587506642351602,0.6210719137155315,0.5519896729218864,-1.8403260090006113
0.6062070960929385,-0.685593048708247,-0.6641401747118518,-0.7970190090406586,-1.2127413699346803,0.464890218144388,0.8388939349374456,-0.48040380329027976,0.7767363649494101,-0.858833805258148,0.6210719137155315,0.5519896729218864,-1.8403260090006113
0.6062070960929385,-0.49010262313398734,-0.6615020876157424,-0.7605431780376423,-1.4885712719886768,0.43407805535664723,0.8378155066573778,-0.4761656265971313,0.7764805882476332,-0.8301501523273391,0.6183587763719414,0.5519896729218864,-1.7018246526509035
0.6062070960929385,-0.6856442922140311,-0.6643649287783583,-0.7971820902522966,-1.6264862230156751,0.46223856902324023,0.8390824881847583,-0.48040380329027976,0.7775105672869187,-0.8590000873041237,0.6210719137155315,0.5519896729218864,-1.9788273653503188
0.6062070960929385,-0.6856276710999964,-0.664232194043624,-0.7971820902522966,-2.1091885516101687,0.464890218144388,0.8403100550265696,-0.48040380329027976,0.7774262073953156,-0.8590000873041237,0.6210719137155315,0.5519896729218864,-1.9788273653503188
0.6062070960929385,-0.6857481988225277,-0.6645365511348073,-0.7975626130794516,-1.9023161250696716,0.464890218144388,0.8410382590436666,-0.48040380329027976,0.7784810561352,-0.859415792419063,0.6210719137155315,0.5519896729218864,-1.9788273653503188
0.6062070960929385,-0.6858096752561695,-0.6646889817881572,-0.7978887755027275,-1.3506563209616786,0.464890218144388,0.8390302814275852,-0.48040380329027976,0.7775630815139388,-0.8597483565110143,0.6210719137155315,0.5519896729218864,-1.8403260090006113
0.6062070960929385,-0.6858877136539739,-0.6648684194851129,-0.7980518567143655,-1.9712736005831706,0.464890218144388,0.8423521133647838,-0.48040380329027976,0.7786580744629229,-0.85991463855699,0.6210719137155315,0.5519896729218864,-2.1173287217000265
0.6062070960929385,-0.6858468608090393,-0.6647729336716643,-0.7980518567143655,-1.695443698529174,0.464890218144388,0.8398018652004163,-0.48040380329027976,0.7782657089049905,-0.8598314975340022,0.6210719137155315,0.5519896729218864,-1.8403260090006113
0.6062070960929385,-0.6857094753729855,-0.6644447208838539,-0.7977800546949689,-2.1091885516101687,0.464890218144388,0.8406663921060449,-0.48040380329027976,0.7785577139401734,-0.8595820744650386,0.6210719137155315,0.5519896729218864,-1.9788273653503188
